A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	#	#	#	0	0	0.23667987297731083	0.7496046389035319	3	0	9994	2414	0.3333333333333333	0	1422	1897
1	#	0	1	0	1	1	0.030596257441187054	0.4978902953586498	3	0	9967	2416	0.8333333333333334	0	118	237
#	1	1	#	0	#	0	0.031085353369764073	0.49947201689545934	4	0	9979	2417	0.5	0	473	947
0	#	1	1	#	1	0	0.0	0.0	2	0	2418	2418	0.6666666666666666	0	0	476
#	#	0	0	1	0	0	0.2373046875	0.75	7	0	9973	2428	0.6666666666666666	0	354	472
0	1	1	0	#	0	0	1.0	1.0	28	0	9946	2429	0.8333333333333334	0	236	236
0	#	0	1	0	0	1	0.03125	0.5	4	0	9956	2429	0.8333333333333334	0	118	236
0	1	1	0	1	0	0	1.0	1.0	30	0	9946	2433	1.0	0	118	118
0	#	0	#	0	1	1	0.0009765625	0.25	2	0	9937	2442	0.6666666666666666	0	118	472
#	0	#	0	1	0	1	0.2373046875	0.75	6	0	9971	2443	0.6666666666666666	0	354	472
0	1	#	0	1	0	1	0.0	0.0	1	0	2448	2448	0.8333333333333334	0	0	236
#	1	0	#	#	1	0	0.0009662395219467548	0.2494692144373673	3	0	9969	2454	0.5	0	235	942
#	1	1	1	0	0	1	0.03125	0.5	6	0	9972	2456	0.8333333333333334	0	118	236
#	0	1	1	0	0	1	0.03125	0.5	8	0	9995	2466	0.8333333333333334	0	118	236
1	#	1	#	#	#	0	0.03158386448891468	0.5010638297872341	3	0	9994	2477	0.3333333333333333	0	942	1880
#	1	1	0	#	0	0	1.0	1.0	22	0	9968	2479	0.6666666666666666	0	469	469
0	0	#	1	1	1	0	0.03059074102380611	0.4978723404255319	5	0	9961	2479	0.8333333333333334	0	117	235
#	#	1	0	#	0	0	0.0948596189955631	0.624332977588047	5	0	9968	2485	0.5	0	585	937
1	#	1	#	0	1	0	0.03192057641682165	0.502127659574468	6	0	9984	2488	0.6666666666666666	0	236	470
1	0	1	0	#	#	1	0.03091826203008146	0.4989339019189765	12	0	9963	2491	0.6666666666666666	0	234	469
1	0	1	0	#	#	0	0.03158457938917333	0.5010660980810234	4	0	9984	2494	0.6666666666666666	0	235	469
0	#	1	0	1	1	0	0.03192057641682165	0.502127659574468	5	0	9991	2497	0.8333333333333334	0	118	235
#	1	0	1	0	#	1	0.2373046875	0.75	11	0	9967	2509	0.6666666666666666	0	351	468
0	#	#	#	#	#	0	0.031083155747216307	0.4994649545211343	2	0	9997	2521	0.16666666666666666	0	1867	3738
1	0	#	0	#	1	1	0.03091684739510595	0.4989293361884368	5	0	9958	2524	0.6666666666666666	0	233	467
1	1	0	#	1	#	1	0.03125	0.5	6	0	9966	2524	0.6666666666666666	0	234	468
#	#	1	1	0	1	1	0.23645898384370387	0.7494646680942184	5	0	9996	2527	0.6666666666666666	0	350	467
#	1	#	1	#	1	0	0.0	0.0	2	0	2531	2531	0.5	0	0	933
#	0	0	#	#	0	1	0.0009923641538677164	0.2508038585209003	3	0	9971	2531	0.5	0	234	933
#	1	#	#	0	0	0	0.23688017117318086	0.7497314715359829	8	0	9990	2535	0.5	0	698	931
#	0	1	#	0	1	0	0.03125	0.5	6	0	9984	2536	0.6666666666666666	0	234	468
1	1	0	0	1	0	0	1.0	1.0	19	0	9964	2541	1.0	0	116	116
#	#	0	#	#	0	0	0.23772981223419304	0.7502685284640171	2	0	9997	2549	0.3333333333333333	0	1397	1862
1	1	0	0	0	1	1	1.0	1.0	26	0	9948	2551	1.0	0	116	116
1	0	1	1	#	0	1	0.03125	0.5	6	0	9998	2552	0.8333333333333334	0	117	234
1	1	0	#	0	#	0	0.03125	0.5	6	0	9952	2556	0.6666666666666666	0	232	464
0	0	0	#	1	0	1	0.0	0.0	3	0	2567	2567	0.8333333333333334	0	0	232
1	#	#	1	0	1	0	0.0315889339208337	0.5010799136069114	3	0	9988	2579	0.6666666666666666	0	232	463
#	0	1	0	#	1	1	0.2373046875	0.75	10	0	9976	2581	0.6666666666666666	0	348	464
1	1	#	1	1	0	0	1.0	1.0	20	0	9994	2585	0.8333333333333334	0	232	232
0	#	1	0	#	1	1	0.0315889339208337	0.5010799136069114	6	0	9976	2585	0.6666666666666666	0	232	463
0	0	1	1	1	#	0	0.0	0.0	2	0	2589	2589	0.8333333333333334	0	0	232
0	#	1	#	0	#	1	0.239878466961331	0.7516198704103672	8	0	9999	2602	0.5	0	696	926
0	#	1	0	1	#	0	0.0315904107293384	0.5010845986984815	8	0	9991	2609	0.6666666666666666	0	231	461
0	1	1	#	1	1	0	0.03125	0.5	6	0	9991	2614	0.8333333333333334	0	116	232
#	1	1	#	0	1	1	0.23816386360099026	0.7505422993492408	5	0	9996	2615	0.6666666666666666	0	346	461
0	#	1	1	0	0	0	0.0	0.0	5	0	2622	2622	0.8333333333333334	0	0	231
1	#	1	#	#	0	1	0.000981864129770252	0.2502708559046587	2	0	9998	2624	0.5	0	231	923
1	1	#	#	1	1	0	0.0	0.0	3	0	2625	2625	0.6666666666666666	0	0	460
#	#	1	0	1	0	1	0.03125	0.5	3	0	9963	2626	0.6666666666666666	0	230	460
0	1	1	0	0	#	1	0.0	0.0	2	0	2627	2627	0.8333333333333334	0	0	230
#	1	0	1	0	0	0	0.03125	0.5	6	0	9947	2644	0.8333333333333334	0	115	230
1	1	0	#	1	#	0	0.03125	0.5	3	0	9977	2648	0.6666666666666666	0	230	460
#	0	1	0	0	#	0	0.030911066113761713	0.4989106753812636	2	0	9984	2670	0.6666666666666666	0	229	459
0	1	1	#	1	1	1	0.03125	0.5	9	0	9975	2673	0.8333333333333334	0	115	230
0	#	0	1	1	#	0	0.0305736187019339	0.4978165938864629	2	0	9961	2675	0.6666666666666666	0	228	458
#	0	0	0	1	0	0	0.03125	0.5	8	0	9953	2675	0.8333333333333334	0	114	228
1	0	#	#	0	0	1	0.0	0.0	2	0	2680	2680	0.6666666666666666	0	0	459
0	0	#	#	1	0	0	0.03125	0.5	7	0	9953	2692	0.6666666666666666	0	228	456
#	#	0	#	0	0	0	0.512908935546875	0.875	7	0	9997	2702	0.5	0	798	912
0	#	1	0	0	0	0	0.030567711897720097	0.4977973568281938	6	0	9941	2715	0.8333333333333334	0	113	227
#	0	#	#	1	0	0	0.0009447898830300177	0.24835164835164836	3	0	9953	2721	0.5	0	226	910
1	1	1	1	1	#	0	0.03194441731232757	0.5022026431718062	3	0	9994	2721	0.8333333333333334	0	114	227
0	1	#	#	0	1	0	0.03125	0.5	3	0	9969	2728	0.6666666666666666	0	227	454
0	0	1	1	0	0	0	0.0	0.0	9	0	2732	2732	1.0	0	0	114
0	#	#	1	0	0	1	0.23905213714544674	0.751101321585903	11	0	9995	2737	0.6666666666666666	0	341	454
1	1	1	#	1	#	0	0.03159644894038385	0.5011037527593819	11	0	9994	2740	0.6666666666666666	0	227	453
0	1	1	0	0	0	1	0.0	0.0	2	0	2741	2741	1.0	0	0	113
#	1	0	0	0	#	0	0.23817905901892908	0.7505518763796909	6	0	9990	2747	0.6666666666666666	0	340	453
0	#	#	1	1	0	1	0.2373046875	0.75	6	0	9981	2751	0.6666666666666666	0	339	452
0	1	0	0	1	1	1	0.0	0.0	1	0	2751	2751	1.0	0	0	113
0	0	#	#	1	1	0	0.03125	0.5	7	0	9986	2757	0.6666666666666666	0	226	452
1	#	#	1	0	0	1	0.0	0.0	3	0	2764	2764	0.6666666666666666	0	0	452
0	#	0	1	1	0	0	0.03125	0.5	6	0	9944	2767	0.8333333333333334	0	113	226
0	1	1	1	#	#	1	1.0	1.0	24	0	9996	2768	0.6666666666666666	0	452	452
0	1	1	#	#	0	0	0.030905080642982044	0.49889135254988914	8	0	9946	2777	0.6666666666666666	0	225	451
0	1	1	#	0	0	1	0.03195064477981338	0.5022222222222222	11	0	9972	2778	0.8333333333333334	0	113	225
0	0	#	1	0	#	0	0.030905080642982044	0.49889135254988914	5	0	9970	2780	0.6666666666666666	0	225	451
#	0	1	0	0	1	0	0.03125	0.5	3	0	9984	2786	0.8333333333333334	0	113	226
1	1	1	#	0	1	0	0.0	0.0	2	0	2789	2789	0.8333333333333334	0	0	224
0	#	1	0	0	1	0	0.030561701021131597	0.49777777777777776	5	0	9940	2793	0.8333333333333334	0	112	225
1	0	1	#	1	#	0	0.0	0.0	3	0	2796	2796	0.6666666666666666	0	0	450
1	0	#	0	#	0	1	0.03125	0.5	7	0	9971	2797	0.6666666666666666	0	225	450
1	0	1	0	0	0	0	1.0	1.0	18	0	9962	2805	1.0	0	112	112
#	0	0	1	#	1	1	0.0009657359717932343	0.24944320712694878	1	0	9942	2818	0.6666666666666666	0	112	449
0	1	1	0	#	0	1	0.0	0.0	4	0	2821	2821	0.8333333333333334	0	0	224
#	#	1	1	#	0	1	0.09568681324215193	0.6254180602006689	4	0	9998	2829	0.5	0	561	897
1	0	1	0	1	0	1	1.0	1.0	26	0	9963	2834	1.0	0	112	112
0	#	1	1	1	0	0	0.0	0.0	2	0	2846	2846	0.8333333333333334	0	0	224
#	#	1	0	0	1	0	0.03125	0.5	1	0	9984	2848	0.6666666666666666	0	223	446
1	1	#	#	0	0	1	0.0	0.0	3	0	2848	2848	0.6666666666666666	0	0	446
0	1	#	0	0	1	0	1.0	1.0	13	0	9969	2851	0.8333333333333334	0	223	223
#	0	0	#	0	1	1	0.0	0.0	1	0	2853	2853	0.6666666666666666	0	0	448
0	1	1	#	0	0	0	0.03055558329735004	0.4977578475336323	6	0	9941	2866	0.8333333333333334	0	111	223
1	0	1	0	1	#	0	0.0	0.0	1	0	2866	2866	0.8333333333333334	0	0	222
1	1	#	#	#	1	0	0.0	0.0	2	0	2868	2868	0.5	0	0	888
#	#	1	1	0	0	1	0.030902007925951786	0.4988814317673378	6	0	9995	2870	0.6666666666666666	0	223	447
0	0	#	1	0	#	1	0.031956984948222154	0.5022421524663677	7	0	9995	2872	0.6666666666666666	0	224	446
0	0	#	#	0	#	1	0.031425758836559126	0.500561167227834	6	0	9999	2890	0.5	0	446	891
#	#	1	0	0	0	1	0.0010099271753365607	0.251685393258427	2	0	9999	2892	0.6666666666666666	0	112	445
#	#	0	1	#	1	0	0.007415771484375	0.375	1	0	9988	2893	0.5	0	333	888
0	1	1	0	0	1	0	1.0	1.0	25	0	9940	2917	1.0	0	110	110
#	1	#	1	1	0	0	0.03125	0.5	4	0	9994	2917	0.6666666666666666	0	222	444
0	#	#	#	0	0	0	0.03107384486845046	0.4994350282485876	2	0	9997	2918	0.5	0	442	885
0	1	1	1	#	#	0	0.0	0.0	3	0	2927	2927	0.6666666666666666	0	0	444
1	#	0	0	0	0	1	0.0	0.0	4	0	2931	2931	0.8333333333333334	0	0	221
#	#	1	#	0	1	1	0.09493668513816905	0.6244343891402715	1	0	9996	2939	0.5	0	552	884
#	1	0	#	0	#	1	0.03107264518021247	0.49943117178612056	3	0	9967	2966	0.5	0	439	879
1	#	#	#	0	0	1	0.0	0.0	1	0	2967	2967	0.5	0	0	880
1	1	#	0	#	#	1	0.03071915165801505	0.4982896237172178	6	0	9955	2973	0.5	0	437	877
#	1	1	#	1	0	1	0.0009877358676299275	0.2505694760820046	2	0	9981	2975	0.6666666666666666	0	110	439
0	#	1	#	1	1	1	0.23640512565700972	0.7494305239179955	14	0	9982	2979	0.6666666666666666	0	329	439
#	#	0	#	#	1	0	0.0314287752769683	0.5005707762557078	1	0	9993	2985	0.3333333333333333	0	877	1752
#	1	1	0	0	1	0	0.03125	0.5	6	0	9940	2999	0.8333333333333334	0	109	218
1	#	1	0	1	#	0	0.0009765625	0.25	2	0	9968	3000	0.6666666666666666	0	109	436
1	#	0	0	1	0	0	0.03125	0.5	4	0	9964	3008	0.8333333333333334	0	109	218
1	1	#	1	1	0	1	0.0	0.0	1	0	3018	3018	0.8333333333333334	0	0	218
#	#	#	0	1	0	0	0.095367431640625	0.625	3	0	9973	3019	0.5	0	545	872
0	#	1	1	0	#	1	1.0	1.0	27	0	9996	3029	0.6666666666666666	0	436	436
0	#	0	0	0	0	1	0.0	0.0	2	0	3031	3031	0.8333333333333334	0	0	218
0	0	1	0	#	1	0	0.0	0.0	5	0	3041	3041	0.8333333333333334	0	0	217
0	1	#	0	0	#	0	1.0	1.0	14	0	9990	3041	0.6666666666666666	0	434	434
1	#	1	1	#	1	0	0.0009992722845392566	0.2511520737327189	2	0	9980	3058	0.6666666666666666	0	109	434
1	0	#	0	0	0	1	0.0	0.0	2	0	3061	3061	0.8333333333333334	0	0	217
#	1	#	1	#	0	1	0.03125	0.5	2	0	9981	3067	0.5	0	433	866
0	1	1	1	1	1	1	1.0	1.0	27	0	9975	3078	1.0	0	108	108
1	1	1	1	1	1	0	0.0	0.0	3	0	3081	3081	1.0	0	0	108
#	1	1	1	#	1	1	1.0	1.0	20	0	9996	3081	0.6666666666666666	0	433	433
1	1	0	0	0	#	0	0.03125	0.5	8	0	9952	3083	0.8333333333333334	0	108	216
1	#	#	#	1	0	0	0.03125	0.5	4	0	9994	3087	0.5	0	432	864
1	0	1	0	#	0	0	0.03125	0.5	1	0	9962	3096	0.8333333333333334	0	108	216
0	0	1	0	0	0	0	0.0	0.0	2	0	3101	3101	1.0	0	0	108
#	0	0	1	1	0	0	0.030529984854271264	0.49767441860465117	6	0	9944	3107	0.8333333333333334	0	107	215
1	1	1	1	1	0	1	0.0	0.0	3	0	3110	3110	1.0	0	0	108
1	#	0	0	#	#	0	0.03125	0.5	2	0	9992	3122	0.5	0	429	858
1	1	1	#	1	0	0	1.0	1.0	17	0	9994	3123	0.8333333333333334	0	215	215
#	0	0	0	0	#	1	0.0	0.0	4	0	3129	3129	0.6666666666666666	0	0	431
1	#	#	#	0	1	1	0.03106810293916744	0.49941656942823803	1	0	9967	3136	0.5	0	428	857
1	#	#	1	1	0	0	0.03125	0.5	2	0	9994	3143	0.6666666666666666	0	215	430
0	#	1	0	0	#	1	0.03199048845210091	0.5023474178403756	5	0	9999	3170	0.6666666666666666	0	214	426
#	0	#	0	#	1	0	0.03161764301184938	0.5011709601873536	1	0	9993	3173	0.5	0	428	854
1	1	0	1	0	0	1	0.0	0.0	4	0	3186	3186	1.0	0	0	106
1	#	1	0	0	1	1	0.03052328762601331	0.49765258215962443	3	0	9949	3186	0.8333333333333334	0	106	213
0	0	1	0	#	0	0	0.0	0.0	2	0	3197	3197	0.8333333333333334	0	0	213
1	#	#	0	0	1	0	0.031619381238253724	0.5011764705882353	3	0	9984	3198	0.6666666666666666	0	213	425
#	0	1	#	#	1	0	0.0009765625	0.25	3	0	9984	3210	0.5	0	212	848
0	1	1	1	#	1	0	0.0	0.0	8	0	3219	3219	0.8333333333333334	0	0	212
#	1	1	0	#	#	1	0.0009823409601935182	0.2502951593860685	2	0	9949	3220	0.5	0	212	847
0	#	#	0	0	1	1	0.0009881604993538546	0.25059101654846333	1	0	9976	3221	0.6666666666666666	0	106	423
0	#	0	#	0	0	1	0.0009881604993538546	0.25059101654846333	3	0	9956	3231	0.6666666666666666	0	106	423
0	0	#	#	#	1	1	0.03106596046504646	0.49940968122786306	8	0	9983	3234	0.5	0	423	847
1	0	1	#	#	#	1	0.03125	0.5	8	0	9998	3234	0.5	0	424	848
#	#	1	0	1	#	1	0.09424016970993335	0.6235154394299287	4	0	9963	3244	0.5	0	525	842
#	1	0	0	1	0	0	1.0	1.0	14	0	9973	3246	0.8333333333333334	0	211	211
1	1	0	0	1	#	0	0.03125	0.5	5	0	9964	3256	0.8333333333333334	0	105	210
0	#	0	1	#	1	0	0.03125	0.5	8	0	9970	3270	0.6666666666666666	0	210	420
#	#	0	#	0	#	1	0.0009765625	0.25	1	0	9967	3278	0.3333333333333333	0	420	1680
1	0	0	0	#	#	0	0.03125	0.5	5	0	9992	3278	0.6666666666666666	0	210	420
0	1	1	0	#	1	0	1.0	1.0	22	0	9991	3280	0.8333333333333334	0	210	210
0	0	1	#	1	1	0	0.0	0.0	2	0	3301	3301	0.8333333333333334	0	0	209
0	1	1	0	#	#	0	1.0	1.0	20	0	9991	3334	0.6666666666666666	0	417	417
#	1	#	0	1	1	0	0.031626501678078955	0.5011990407673861	4	0	9991	3334	0.6666666666666666	0	209	417
0	1	#	#	0	1	1	0.03125	0.5	4	0	9996	3343	0.6666666666666666	0	208	416
#	0	1	0	0	1	1	0.03125	0.5	2	0	9976	3345	0.8333333333333334	0	104	208
#	1	0	1	#	0	1	0.03125	0.5	5	0	9974	3346	0.6666666666666666	0	208	416
0	1	#	#	1	1	1	0.03162832488848733	0.5012048192771085	9	0	9987	3354	0.6666666666666666	0	208	415
0	1	1	0	0	1	1	0.0	0.0	3	0	3355	3355	1.0	0	0	103
1	1	0	#	1	0	0	1.0	1.0	13	0	9977	3356	0.8333333333333334	0	208	208
0	0	0	#	#	0	1	0.0	0.0	2	0	3369	3369	0.6666666666666666	0	0	413
#	1	1	0	#	#	0	0.23826388062028334	0.7506053268765133	8	0	9991	3372	0.5	0	620	826
#	1	#	1	0	#	1	0.23682682884023046	0.7496977025392987	11	0	9996	3379	0.5	0	620	827
1	0	0	0	0	1	1	0.0	0.0	5	0	3381	3381	1.0	0	0	103
1	1	0	#	#	1	0	0.0	0.0	2	0	3395	3395	0.6666666666666666	0	0	412
0	1	1	0	1	1	1	0.0	0.0	5	0	3408	3408	1.0	0	0	103
1	1	#	1	0	0	1	0.0	0.0	2	0	3432	3432	0.8333333333333334	0	0	205
#	1	1	#	#	1	0	0.000988559438346479	0.2506112469437653	2	0	9991	3448	0.5	0	205	818
#	0	1	1	#	#	0	0.0009825098788743697	0.2503037667071689	1	0	9989	3451	0.5	0	206	823
1	0	1	#	#	1	0	0.03125	0.5	3	0	9984	3459	0.6666666666666666	0	204	408
1	#	0	1	1	0	0	0.03125	0.5	7	0	9977	3466	0.8333333333333334	0	102	204
#	#	0	1	1	0	0	0.03125	0.5	1	0	9977	3475	0.6666666666666666	0	204	408
#	1	1	1	#	0	1	0.03125	0.5	4	0	9981	3476	0.6666666666666666	0	204	408
0	1	1	1	0	0	1	1.0	1.0	22	0	9972	3477	1.0	0	102	102
#	#	1	#	#	1	1	0.23681860677946404	0.7496924969249692	1	0	9996	3491	0.3333333333333333	0	1219	1626
0	#	#	#	0	1	0	0.03125	0.5	2	0	9993	3494	0.5	0	407	814
1	1	0	0	0	#	1	0.03125	0.5	5	0	9948	3494	0.8333333333333334	0	101	202
#	1	0	0	0	1	0	0.03125	0.5	4	0	9969	3516	0.8333333333333334	0	101	202
0	0	#	0	0	0	1	0.03125	0.5	4	0	9999	3522	0.8333333333333334	0	102	204
0	#	#	1	#	1	1	0.2377939753492285	0.7503090234857849	8	0	9996	3524	0.5	0	607	809
1	0	1	0	0	0	1	0.0	0.0	2	0	3528	3528	1.0	0	0	101
1	1	#	#	1	#	0	0.03144361774676142	0.5006180469715699	8	0	9994	3528	0.5	0	405	809
1	0	1	#	#	0	1	0.03125	0.5	4	0	9998	3551	0.6666666666666666	0	202	404
0	1	0	#	#	0	1	0.03125	0.5	6	0	9974	3552	0.6666666666666666	0	202	404
1	1	#	#	1	0	0	1.0	1.0	16	0	9994	3554	0.6666666666666666	0	404	404
1	0	0	1	0	0	1	0.0	0.0	3	0	3561	3561	1.0	0	0	101
1	#	#	1	1	#	0	0.0010010980224790967	0.2512437810945274	1	0	9994	3567	0.5	0	202	804
1	0	0	1	1	#	0	0.0	0.0	1	0	3580	3580	0.8333333333333334	0	0	200
0	1	1	1	0	#	0	0.0	0.0	1	0	3584	3584	0.8333333333333334	0	0	201
1	1	0	1	#	1	0	0.0	0.0	5	0	3591	3591	0.8333333333333334	0	0	200
0	0	0	#	#	1	1	0.0	0.0	2	0	3606	3606	0.6666666666666666	0	0	400
1	#	1	0	#	#	1	0.0310549319458002	0.49937421777221525	2	0	9963	3611	0.5	0	399	799
0	1	0	1	1	1	0	0.0	0.0	2	0	3625	3625	1.0	0	0	100
0	1	#	#	1	#	0	0.030860354003887855	0.49874686716791977	7	0	9991	3633	0.5	0	398	798
1	0	#	1	1	1	0	0.0	0.0	2	0	3639	3639	0.8333333333333334	0	0	199
1	0	#	1	1	#	0	0.0	0.0	3	0	3659	3659	0.6666666666666666	0	0	397
1	1	#	0	1	#	0	0.03125	0.5	5	0	9968	3672	0.6666666666666666	0	198	396
0	0	#	0	#	#	1	0.03125	0.5	3	0	9999	3681	0.5	0	395	790
#	0	#	0	0	1	1	0.0009765625	0.25	1	0	9976	3685	0.6666666666666666	0	99	396
0	#	#	#	#	1	1	0.0315483746642706	0.5009511731135067	5	0	9996	3701	0.3333333333333333	0	790	1577
#	#	1	1	0	0	0	0.030854435482558982	0.49872773536895676	6	0	9989	3720	0.6666666666666666	0	196	393
#	0	0	0	1	#	1	0.03125	0.5	8	0	9971	3721	0.6666666666666666	0	196	392
1	1	1	0	0	#	1	0.03125	0.5	5	0	9949	3731	0.8333333333333334	0	98	196
#	#	#	1	#	1	0	0.0009891145523837361	0.2506393861892583	2	0	9988	3743	0.3333333333333333	0	392	1564
1	0	1	#	#	0	0	0.03125	0.5	7	0	9989	3746	0.6666666666666666	0	196	392
0	0	0	1	0	#	1	0.0	0.0	2	0	3770	3770	0.8333333333333334	0	0	194
#	#	1	0	0	#	0	0.0951225231114496	0.6246786632390745	2	0	9984	3774	0.5	0	486	778
#	1	1	0	0	1	1	0.03125	0.5	1	0	9949	3776	0.8333333333333334	0	97	194
0	1	1	#	0	#	0	0.030850388893082517	0.4987146529562982	5	0	9941	3787	0.6666666666666666	0	194	389
0	1	#	0	0	#	1	0.0	0.0	2	0	3791	3791	0.6666666666666666	0	0	388
0	1	0	1	0	0	1	1.0	1.0	16	0	9956	3794	1.0	0	97	97
#	1	1	0	#	0	1	0.0	0.0	1	0	3800	3800	0.6666666666666666	0	0	387
1	0	1	1	1	#	0	0.0	0.0	4	0	3811	3811	0.8333333333333334	0	0	194
#	1	0	1	1	0	1	0.03125	0.5	2	0	9974	3812	0.8333333333333334	0	97	194
1	1	#	1	1	#	0	0.03165583871520378	0.5012919896640827	8	0	9994	3815	0.6666666666666666	0	194	387
1	#	1	#	1	0	1	0.03084833439195825	0.49870801033591733	3	0	9998	3821	0.6666666666666666	0	193	387
0	1	0	#	1	#	0	0.030448760638390616	0.49740932642487046	4	0	9973	3829	0.6666666666666666	0	192	386
#	1	#	1	#	#	1	0.23576973348551616	0.7490272373540856	5	0	9996	3831	0.3333333333333333	0	1155	1542
0	1	0	#	0	0	1	0.03125	0.5	7	0	9956	3849	0.8333333333333334	0	96	192
1	#	0	0	#	0	1	0.0009765625	0.25	2	0	9971	3850	0.6666666666666666	0	96	384
0	#	#	#	0	#	1	0.03145451500833365	0.5006527415143603	2	0	9999	3870	0.3333333333333333	0	767	1532
#	1	1	0	1	#	0	0.23834458374776954	0.7506561679790026	9	0	9991	3902	0.6666666666666666	0	286	381
#	1	1	#	#	#	1	0.03125	0.5	2	0	9996	3918	0.3333333333333333	0	760	1520
0	0	0	0	1	0	1	0.0	0.0	3	0	3925	3925	1.0	0	0	95
0	0	1	#	1	0	0	0.0	0.0	2	0	3941	3941	0.8333333333333334	0	0	189
0	1	1	0	1	#	0	1.0	1.0	12	0	9991	3942	0.8333333333333334	0	189	189
0	1	#	1	#	#	0	0.0	0.0	1	0	3945	3945	0.5	0	0	758
0	1	#	0	#	#	1	0.0	0.0	2	0	3974	3974	0.5	0	0	753
0	0	#	1	0	1	0	0.03125	0.5	5	0	9970	3975	0.8333333333333334	0	94	188
#	#	0	0	#	1	0	0.095367431640625	0.625	5	0	9993	3983	0.5	0	470	752
#	1	#	#	1	0	0	0.23677851323378768	0.7496671105193076	3	0	9994	3997	0.5	0	563	751
0	1	#	0	0	0	1	0.0	0.0	3	0	4003	4003	0.8333333333333334	0	0	187
#	1	0	0	#	#	1	0.0009571096874939596	0.24899598393574296	3	0	9955	4016	0.5	0	186	747
0	#	0	1	0	#	0	0.03125	0.5	6	0	9970	4023	0.6666666666666666	0	186	372
1	1	#	1	#	#	0	0.03146029533758782	0.5006711409395973	2	0	9994	4030	0.5	0	373	745
0	0	#	#	0	1	1	0.03125	0.5	2	0	9983	4057	0.6666666666666666	0	186	372
0	#	#	0	#	0	1	0.0009897948611455412	0.25067385444743934	1	0	9999	4064	0.5	0	186	742
1	1	0	#	0	0	1	0.0	0.0	3	0	4068	4068	0.8333333333333334	0	0	184
0	1	1	0	#	#	1	0.0	0.0	4	0	4071	4071	0.6666666666666666	0	0	369
#	#	0	1	1	0	1	0.03125	0.5	1	0	9974	4081	0.6666666666666666	0	185	370
#	1	1	0	#	1	0	0.031675743039722294	0.5013550135501355	7	0	9991	4083	0.6666666666666666	0	185	369
0	1	#	1	0	0	0	0.0	0.0	2	0	4085	4085	0.8333333333333334	0	0	184
#	#	1	1	0	#	0	0.007516254726823955	0.37601078167115903	1	0	9989	4086	0.5	0	279	742
#	#	1	1	#	#	0	0.0009765625	0.25	1	0	9994	4104	0.3333333333333333	0	369	1476
0	#	#	#	1	0	0	0.03082656452762148	0.4986376021798365	2	0	9973	4127	0.5	0	366	734
#	#	1	1	1	1	0	0.0	0.0	1	0	4128	4128	0.6666666666666666	0	0	367
0	#	1	0	0	0	1	0.03211320768972151	0.5027322404371585	2	0	9999	4140	0.8333333333333334	0	92	183
1	#	0	0	#	1	0	0.0009765625	0.25	1	0	9959	4142	0.6666666666666666	0	91	364
#	0	1	0	#	1	0	0.0010038391029863996	0.2513812154696133	2	0	9984	4199	0.6666666666666666	0	91	362
#	1	1	0	1	0	0	1.0	1.0	17	0	9968	4213	0.8333333333333334	0	180	180
0	#	1	0	0	#	0	0.03081956580710192	0.4986149584487535	2	0	9941	4229	0.6666666666666666	0	180	361
0	#	1	0	#	#	1	0.031467314878446395	0.5006934812760055	4	0	9999	4237	0.5	0	361	721
#	1	1	0	#	1	1	0.03081477003252402	0.49859943977591037	7	0	9949	4269	0.6666666666666666	0	178	357
1	#	#	0	1	0	0	0.03081477003252402	0.49859943977591037	6	0	9968	4274	0.6666666666666666	0	178	357
#	0	0	#	#	#	1	0.0009562463765976719	0.24895104895104894	1	0	9971	4276	0.3333333333333333	0	356	1430
1	#	#	0	0	0	1	0.0	0.0	2	0	4290	4290	0.6666666666666666	0	0	357
#	0	0	0	0	1	1	0.0	0.0	1	0	4317	4317	0.8333333333333334	0	0	178
#	1	1	1	#	1	0	0.0	0.0	1	0	4350	4350	0.6666666666666666	0	0	353
0	1	0	0	#	#	1	0.0	0.0	4	0	4363	4363	0.6666666666666666	0	0	352
#	0	#	#	#	1	0	0.03158505769265952	0.501067615658363	2	0	9993	4383	0.3333333333333333	0	704	1405
1	1	0	#	#	0	1	0.0	0.0	1	0	4431	4431	0.6666666666666666	0	0	348
#	#	0	#	0	#	0	0.23816138223113717	0.7505407354001442	2	0	9997	4451	0.3333333333333333	0	1041	1387
0	1	0	#	0	1	1	0.030357202006624735	0.49710982658959535	4	0	9937	4455	0.8333333333333334	0	86	173
1	#	#	#	1	0	1	0.03102518079035522	0.49927849927849927	3	0	9998	4462	0.5	0	346	693
0	1	#	1	#	0	0	0.0	0.0	1	0	4471	4471	0.6666666666666666	0	0	345
#	1	1	#	0	1	0	0.0009624912296562928	0.2492753623188406	1	0	9940	4479	0.6666666666666666	0	86	345
1	#	0	1	1	#	0	0.0009765625	0.25	1	0	9977	4491	0.6666666666666666	0	86	344
0	#	#	0	0	0	1	0.000990881353753431	0.25072886297376096	3	0	9999	4501	0.6666666666666666	0	86	343
#	0	1	1	1	#	0	0.0	0.0	3	0	4514	4514	0.6666666666666666	0	0	344
#	1	0	#	1	0	1	0.0009765625	0.25	2	0	9974	4515	0.6666666666666666	0	86	344
